Major,Minor,Name,"  91
CPG US ENTITIES CANADIAN GAAP"," 100
CPRP"," 105
CPEC"," 110
CPHI"," 120
CPEUSI"," 125
CPEUSC"," 127
CPUSHC"," 129
CONSOLDIATION / ELMINIATION ORG US"," 130
LUXCO - CRESPENT POINT ENERGY LUX SARL"," 131
LUXCO - CRESCENT POINT ENERGY LUX SARL"," 145
CRESCENT POINT ENERGY US CORP (CPEUS)"," 147
CRESCENT POINT US HOLDINGS CORP (CPEUSH)"," 149
CONSOLIDATION / ELIMINATION ORG US"," 191
IFRS 16 LEASES - US"," 198
CEO"," 206
UTE UPSTREAM HOLDINGS LLC"," 207
UTE ENERGY MANAGEMENT LLC"," 208
UTE ENERGY MANAGEMENT INC"," 213
LEGACY OIL + GAS INC"," 215
LEGACY COMMUNITY FOUNDATION",Total
800,338,HEALTH CARE SPENDING,0,"-1,487.55",0,0,0,0,0,0,0,0,"254,458.11",0,0,0,0,0,0,0,0,0,"252,970.56"
800,339,CRITICAL ILLNESS INSURANCE,0,0,"194,353.94",0,0,0,0,0,0,0,"12,962.81",0,0,0,0,0,0,0,0,0,"207,316.75"
800,340,VISION INSURANCE EXPENSE,0,0,0,0,0,0,0,0,0,0,"10,512.51",0,0,0,0,0,0,0,0,0,"10,512.51"
800,343,PAYROLL FEES,0,0,0,0,0,0,0,0,0,0,"24,412.96",0,0,0,0,0,0,0,0,0,"24,412.96"
800,346,CANADA PENSION PLAN (CPP),0,0,"1,339,623.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,339,623.51"
800,347,EMPLOYMENT INSURANCE - FULL,0,0,"509,150.64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"509,150.64"
800,349,WORKERS COMPENSATION EXPENSE,0,0,"98,230.62",0,0,0,0,0,0,0,"6,802.48",0,0,0,0,0,0,0,0,0,"105,033.10"
800,351,US - FEDERAL UNEMPLOYMENT INSURANCE,0,0,0,0,0,0,0,0,0,0,"6,295.41",0,0,0,0,0,0,0,0,0,"6,295.41"
800,352,US - MEDICARE,0,0,0,0,0,0,0,0,0,0,"216,851.93",0,0,0,0,0,0,0,0,0,"216,851.93"
800,353,US - SOCIAL SECURITY,0,0,0,0,0,0,0,0,"2,537.24","2,537.24","781,316.28",0,0,0,0,0,0,0,0,0,"786,390.76"
800,354,US - STATE UNEMPLOYMENT INSURANCE,0,0,0,0,0,0,0,0,0,0,"28,854.93",0,0,0,0,0,0,0,0,0,"28,854.93"
800,355,US - CO OPT TAX,0,0,"5,465.04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,465.04"
800,356,US - CO OPT TAX - EMPLOYER,0,0,0,0,0,0,0,0,0,0,"11,583.36",0,0,0,0,0,0,0,0,0,"11,583.36"
800,380,FOOD COSTS (BISTRO),0,"285,926.80",0,0,0,0,0,0,0,0,"126,330.58",0,0,0,0,0,0,0,0,0,"412,257.38"
800,381,RENTALS & LINEN,0,"28,263.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,263.50"
800,382,NON-ALCOHOLIC BEVERAGES,0,"79,542.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"79,542.12"
800,383,SECURITY,0,"41,563.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41,563.43"
800,384,CLEANING,0,"51,287.59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51,287.59"
800,385,TAXI CHITS,0,"27,177.21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,177.21"
800,386,BUILDING SERVICES,0,"8,358.32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,358.32"
800,387,OFFICE SERVICES - NET ZERO,0,199.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.98
800,410,INTERCO G&A ALLOCATION,0,"56,255,701.23","-56,255,701.23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,802,CPEUS - CPRP MGMT FEE - $USD,0,"-1,165,230.09",0,0,0,0,0,0,0,0,"1,165,230.09",0,0,0,0,0,0,0,0,0,0
800,895,IT EQUIP & INFRASTRUCT - IFRS 16 CONTRA,0,"-295,106.27",0,0,0,0,0,0,0,0,"-209,678.11",0,0,0,0,0,0,0,0,0,"-504,784.38"
800,896,OFFICE LEASE - IFRS 16 CONTRA,0,"-10,802,066.28",0,0,0,0,0,0,0,0,"-1,007,612.74",0,0,0,0,0,0,0,0,0,"-11,809,679.02"
800,950,PROVINCIAL / STATE SALES TAX,0,"1,200.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,200.89"
800,951,PROVINCIAL SALES TAX (SK),0,"153,992.98","3,062.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"157,055.15"
800,952,PROVINCIAL SALES TAX (MB),0,"1,128.52",461.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,590.04"
800,955,SALES & USE TAX - DENVER COUNTY,0,0,0,0,0,0,0,0,0,0,"6,205.58",0,0,0,0,0,0,0,0,0,"6,205.58"
800,956,SALES & USE TAX - NORTH DAKOTA,0,0,0,0,0,0,0,0,0,0,87.16,0,0,0,0,0,0,0,0,0,87.16
800,979,OVERHEAD RECOVERY - MARKETING,0,"-227,613.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-227,613.22"
800,980,GST (NON-RECLAIMABLE),0,"122,609.86","-24,116.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"98,493.06"
800,984,ACCRUAL - TAX,0,"-370,387.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-370,387.00"
800,985,ACCRUAL - DONATIONS,0,"261,934.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"261,934.00"
800,989,ACCRUAL - BILL 198 FEES,0,"-126,833.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-126,833.00"
800,992,ACCRUAL - AUDIT FEES,0,"-30,805.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-30,805.00"
800,993,ACCRUAL - LEGAL FEES,0,"2,270,654.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,270,654.00"
800,994,ACCRUAL - BONUS,0,0,"-4,668,417.00",0,0,0,0,0,0,0,"-968,801.03",0,0,0,0,0,0,0,0,0,"-5,637,218.03"
800,996,OVERHEAD RECOVERY - CAPITAL,0,"-10,242,924.91",0,0,0,0,0,0,0,0,"-736,072.16",0,0,0,0,0,0,0,0,0,"-10,978,997.07"
800,997,OVERHEAD RECOVERY - OPERATING,0,"-8,965,759.95",0,0,0,0,0,0,0,0,"-3,685,276.59",0,0,0,0,0,0,0,0,0,"-12,651,036.54"
800,998,CAPITALIZED G&A,0,"-11,123,385.73",0,0,0,0,0,0,0,0,"-7,985,075.80",0,0,0,0,0,0,0,0,0,"-19,108,461.53"
800,999,OVERHEAD RECOVERY- ENG & DESIGN,0,"-9,312,964.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-9,312,964.42"
803,3,REALIZED FX - US BANK DEBT - SETTLEMENT,0,0,"16,047,800.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,047,800.00"
803,4,REALIZED FX - US NOTES - SETTLEMENT,0,0,"24,497,000.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,497,000.00"
803,5,FOREIGN EXCHANGE GAIN/LOSS - REALIZED,0,"532,799.49","1,586,707.95",-0.61,0,-0.03,0,0.04,-0.03,0.03,"261,268.96",0,0,0,0,0,0,0,0,0,"2,380,775.80"
803,6,DERIVATIVE GAIN/LOSS US BANK DEBT - PRIN,0,0,"-16,047,800.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-16,047,800.00"
803,7,DERIVATIVE GAIN/LOSS CCS - PRINCIPAL,0,0,"-24,497,000.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-24,497,000.00"
803,8,DERIVATIVE GAIN/LOSS US DEBT - INTEREST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,10,FX GAIN/LOSS - UNREALIZED - OCI,"188,086.52",0,0,0,0,"65,143,918.91","83,706,778.14","-83,705,936.85","194,897.10","194,897.04","46,864,917.06","87,198,576.43","-87,203,336.80",0,"20,624,078.10",0,0,0,0,0,"133,206,875.65"
803,15,FX GAIN/LOSS - UNREALIZED - NET INCOME,0,"597,554.55","-134,209,491.75","370,845.00",0,0,0,0,0,0,0,0,0,0,"-20,993,920.36",0,0,0,0,0,"-154,235,012.56"
805,5,STOCK-BASED COMPENSATION,0,"9,924,349.00",0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,924,349.28"
805,10,STOCK BASED COMP: CASH DIST - PAYROLL,0,"174,381.74",0,0,0,0,0,0,0,0,"-28,099.99",0,0,0,"-146,281.75",0,0,0,0,0,0
805,21,STOCK-BASED COMPENSATION - PSU,0,"6,205,800.44",0,0,0,0,0,0,0,0,"573,573.03",0,0,0,0,0,0,0,0,0,"6,779,373.47"
805,22,STOCK-BASED COMPENSATION - CASH DSU,0,0,"1,117,527.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,117,527.00"
805,26,STOCK  BASED COMPENSATION - US,0,0,0,0,0,0,0,0,0,0,"434,377.76",0,0,0,0,0,0,0,0,0,"434,377.76"
805,35,STOCK BASED COMP - STOCK OPTIONS,0,"1,040,271.67",0,0,0,0,0,0,0,0,"131,774.42",0,0,0,0,0,0,0,0,0,"1,172,046.09"
810,5,INTEREST EXPENSE,0,"7,250.42","10,011,646.53",0,0,0,0,0,0,0,"-71,451.36",0,0,0,0,0,0,0,0,0,"9,947,445.59"
810,10,REALIZED HEDGING INCOME - INTEREST,0,0,"-2,033,450.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,033,450.67"
810,11,DERIVATIVE GAIN/LOSS US DEBT - INTEREST,0,0,"-18,592,230.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-18,592,230.00"
811,5,INTEREST EXPENSE - USD-LIBOR ONLY,0,0,"59,322,351.58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"59,322,351.58"
813,15,NOTES PAYABLE - SERIES C - INT EXP,0,0,"9,265,346.71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,265,346.71"
813,35,NOTES PAYABLE - SERIES G - INT EXP,0,0,"4,179,589.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,179,589.11"
813,40,NOTES PAYABLE - SERIES H - INT EXP,0,0,"2,065,946.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,065,946.00"
813,45,NOTES PAYABLE SERIES I - INT EXP,0,0,"1,197,569.52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,197,569.52"
813,50,NOTES PAYABLE SERIES J - INT EXP,0,0,"116,968.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"116,968.00"
813,55,NOTES PAYABLE SERIES K - INT EXP,0,0,"7,956,824.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,956,824.50"
813,60,NOTES PAYABLE SERIES L - INT EXP,0,0,"890,356.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"890,356.00"
813,70,NOTES PAYABLE - SERIES N - INT EXP,0,0,"307,566.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"307,566.00"
813,75,NOTES PAYABLE - SERIES O - INT EXP,0,0,"10,152,585.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,152,585.53"
813,80,NOTES PAYABLE - SERIES P - INT EXP,0,0,"1,718,486.30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,718,486.30"
813,85,NOTES PAYABLE - SERIES Q - INT EXP,0,0,"1,152,619.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,152,619.00"
813,90,NOTES PAYABLE - SERIES R - INT EXP,0,0,"9,607,253.57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,607,253.57"
813,95,NOTES PAYABLE - SERIES S - INT EXPENSE,0,0,"9,325,253.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,325,253.16"
813,100,NOTES PAYABLE - SERIES T - INT EXPENSE,0,0,"1,914,521.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,914,521.00"
813,105,NOTES PAYABLE - SERIES U - INT EXPENSE,0,0,"830,766.61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"830,766.61"
813,110,NOTES PAYABLE - SERIES V - INT EXPENSE,0,0,"2,517,377.39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,517,377.39"
813,115,NOTES PAYABLE - SERIES W - INT EXPENSE,0,0,"2,140,562.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,140,562.00"
813,120,NOTES PAYABLE - SERIES X - INT EXPENSE,0,0,"3,503,146.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,503,146.55"
815,15,DEPLETION EXPENSE - O&G PROPERTIES,0,"638,908,960.02",0,0,0,0,0,0,0,0,"200,853,907.69",0,0,0,0,0,0,0,0,0,"839,762,867.71"
815,20,IMPAIRMENT EXPENSE,0,"8,478,257.00",0,0,0,0,0,0,0,0,"241,390,696.66",0,0,0,0,0,0,0,0,0,"249,868,953.66"
820,15,DEPRECIATION EXP - OTHER FIXED ASSETS,0,"4,011,074.07",0,0,0,0,0,0,0,0,"690,885.56",0,0,0,0,0,0,0,0,0,"4,701,959.63"
820,20,DEPRECIATION EX - IFRS 16 ROU OFF LEASE,0,"2,251,876.05",0,0,0,0,0,0,0,0,"850,291.25",0,0,0,0,0,0,0,0,0,"3,102,167.30"
820,21,DEPR EXP - IFRS 16 ROU EAP OFFICE LEASE,0,"7,410,910.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,410,910.45"
820,25,DEPREC EXP - IFRS 16 ROU IT EQUIP & INFR,0,"283,745.17",0,0,0,0,0,0,0,0,"199,070.12",0,0,0,0,0,0,0,0,0,"482,815.29"
820,30,DEPRECIATION EXP - IFRS 16 ROU EQUIPMENT,0,"904,372.83",0,0,0,0,0,0,0,0,"844,671.68",0,0,0,0,0,0,0,0,0,"1,749,044.51"
820,35,DEPRECIATION EXP - IFRS 16 ROU VEHICLES,0,"4,400,176.21",0,0,0,0,0,0,0,0,"1,058,228.83",0,0,0,0,0,0,0,0,0,"5,458,405.04"
820,60,AMORTIZATION EXPENSE - UNDEV LAND,0,"61,849,022.55",0,0,0,0,0,0,0,0,"45,939,785.63",0,0,0,0,0,0,0,0,0,"107,788,808.18"
825,15,ACCRETION EXPENSE - ARO,0,"17,395,397.10",0,0,0,0,0,0,0,0,"1,650,201.53",0,0,0,0,0,0,0,0,0,"19,045,598.63"
825,20,ACCRETION EXP - IFRS 16 LEASE LIABILITY,0,"6,661,403.23",0,0,0,0,0,0,0,0,"240,788.15",0,0,0,0,0,0,0,0,0,"6,902,191.38"
835,70,CPEC - CPHI GRID NOTE,0,0,0,"8,586.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,586.29"
835,75,LUXCO - CPEUS USD NOTE,0,0,0,0,0,0,0,0,0,0,"27,385,591.99",0,0,0,0,0,0,0,0,0,"27,385,591.99"
835,80,CPEC-CPUSH-REVOLVING LINE OF CREDIT,0,0,0,0,0,0,0,0,0,0,0,"2,957,815.01",0,0,0,0,0,0,0,0,"2,957,815.01"
835,85,CPUSH-CPEUS-REVOLVING LINE OF CREDIT,0,0,0,0,0,0,0,0,0,0,"2,964,035.79",0,0,0,0,0,0,0,0,0,"2,964,035.79"
850,5,CURRENT INCOME TAX EXPENSE,0,0,"163,233.00","-4,140.97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"159,092.03"
850,16,SASK RESOURCE SURCHARGE,0,"-29,380,480.15","29,376,022.06","4,458.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09
850,20,PRIOR YEARS - INCOME TAX & LCT,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
855,5,FUTURE INCOME TAX EXPENSE,0,0,"57,921,540.86",0,0,0,0,0,0,0,"30,678,622.33",0,0,0,"4,149.03",0,0,0,0,0,"88,604,312.22"
900,5,GATH & PROCESS FEE - OIL TREATING,0,"1,334,700.56",0,0,0,0,0,0,0,0,"31,053.63",0,0,0,0,0,0,0,0,0,"1,365,754.19"
900,10,GATH & PROCESS FEE - GAS PROCESS,0,"16,019,210.29",0,0,0,0,0,0,0,0,"4,027,117.74",0,0,0,0,0,0,0,0,0,"20,046,328.03"
900,11,POP CONTRACT PROCESSING - GAS,0,0,0,0,0,0,0,0,0,0,"5,058,109.29",0,0,0,0,0,0,0,0,0,"5,058,109.29"
900,12,POP CONTRACT PROCESSING - NGL,0,0,0,0,0,0,0,0,0,0,"5,360,476.52",0,0,0,0,0,0,0,0,0,"5,360,476.52"
900,15,GATH & PROCESS FEE - GAS GATHERING,0,"3,652,431.21",0,0,0,0,0,0,0,0,"20,028,599.00",0,0,0,0,0,0,0,0,0,"23,681,030.21"
900,17,METER FEES,0,138.25,0,0,0,0,0,0,0,0,"113,145.47",0,0,0,0,0,0,0,0,0,"113,283.72"
900,20,GATH & PROCESS FEE - SALT WATER DISP,0,"2,086,656.83",0,0,0,0,0,0,0,0,"-3,594,796.99",0,0,0,0,0,0,0,0,0,"-1,508,140.16"
900,23,TRANSFER POINT FEES - NGL PROCESSING,0,"2,142,967.08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,142,967.08"
900,24,TRANSFER POINT FEES - GAS PROCESSING,0,"3,049,166.77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,049,166.77"
900,25,COMPRESSION FEES,0,"814,525.79",0,0,0,0,0,0,0,0,"2,551,421.06",0,0,0,0,0,0,0,0,0,"3,365,946.85"
900,30,AER ADMIN FEES,0,"992,302.60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"992,302.60"
900,31,SKME FEES,0,"4,367,475.99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,367,475.99"
900,32,MANITOBA PETROLEUM BRANCH FEES,0,"12,950.69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,950.69"
900,34,"AUTOMOTIVE LEASE, LICENSE & INSURANCE",0,"7,115,949.04",0,0,0,0,0,0,0,0,"1,410,452.47",0,0,0,0,0,0,0,0,0,"8,526,401.51"
900,35,AUTOMOTIVE FUEL,0,"32,875.44",0,0,0,0,0,0,0,0,"380,624.45",0,0,0,0,0,0,0,0,0,"413,499.89"
900,40,AUTOMOTIVE R & M,0,"205,666.58",0,0,0,0,0,0,0,0,"494,619.82",0,0,0,0,0,0,0,0,0,"700,286.40"
900,50,SALT WATER DISPOSAL,0,"930,049.54",0,0,0,0,0,0,0,0,"20,727,148.94",0,0,0,0,0,0,0,0,0,"21,657,198.48"
900,55,CAMP & SUBSISTENCE,0,369.55,0,0,0,0,0,0,0,0,"3,926.68",0,0,0,0,0,0,0,0,0,"4,296.23"
900,60,CATHODIC PROTECTION,0,"869,373.44",0,0,0,0,0,0,0,0,"1,496.66",0,0,0,0,0,0,0,0,0,"870,870.10"
900,65,ENVIRONMENTAL - SPILL & SITE CLEANUPS,0,"1,186,417.23",0,0,0,0,0,0,0,0,"709,500.24",0,0,0,0,0,0,0,0,0,"1,895,917.47"
900,80,CHART READING,0,"93,227.46",0,0,0,0,0,0,0,0,"326,858.48",0,0,0,0,0,0,0,0,0,"420,085.94"
900,85,TRAINING,0,"140,627.54",0,0,0,0,0,0,0,0,"20,205.54",0,0,0,0,0,0,0,0,0,"160,833.08"
900,95,CHEMICALS - INHIBITORS,0,"16,230,718.41",0,0,0,0,0,0,0,0,"5,437,327.22",0,0,0,0,0,0,0,0,0,"21,668,045.63"
900,100,CHEMICALS - PROCESSING,0,"12,906,030.53",0,0,0,0,0,0,0,0,"4,898,712.60",0,0,0,0,0,0,0,0,0,"17,804,743.13"
900,105,COMPANY LABOUR,0,"10,325,414.47",0,0,0,0,0,0,0,0,"4,292,549.21",0,0,0,0,0,0,0,0,0,"14,617,963.68"
900,110,COMPAN LABR-PAYROL DIVS CANADA (FR ONLY),0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-23,593.15",0,0,0,0,0,"-23,593.15"
900,111,COMPAN LABR-PAYROL DIVS CPEUS (FR ONLY),0,0,0,0,0,0,0,0,0,0,487.55,0,0,0,"-50,536.57",0,0,0,0,0,"-50,049.02"
900,120,CONSULTANTS SERVICES,0,"215,863.72",0,0,0,0,0,0,0,0,"94,528.81",0,0,0,0,0,0,0,0,0,"310,392.53"
900,130,CONTRACT LABOUR,0,"450,092.10",0,0,0,0,0,0,0,0,"317,762.37",0,0,0,0,0,0,0,0,0,"767,854.47"
900,135,CONTRACT FIELD OPERATOR,0,"8,950,118.61",0,0,0,0,0,0,0,0,"2,321,874.90",0,0,0,0,0,0,0,0,0,"11,271,993.51"
900,136,CONTRACT FIELD OPERATOR - OVERTIME,0,"364,613.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"364,613.42"
900,140,COMPANY OPERATOR,0,"26,422,091.42",0,0,0,0,0,0,0,0,"7,921,774.43",0,0,0,0,0,0,0,0,0,"34,343,865.85"
900,155,CROWN LEASE RENTALS - MINERAL,0,"1,989,458.60",226.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,989,685.22"
900,160,CROWN LEASE RENTALS - SURFACE,0,"1,884,857.68",0,0,0,0,0,0,0,0,"1,549.80",0,0,0,0,0,0,0,0,0,"1,886,407.48"
900,165,FREEHOLD LEASE RENTALS - MINERAL,0,"472,910.12",0,0,0,0,0,0,0,0,"338,788.42",0,0,0,0,0,0,0,0,0,"811,698.54"
900,170,FREEHOLD LEASE RENTALS - SURFACE,0,"28,782,868.35",0,0,0,0,0,0,0,0,"1,151,922.88",0,0,0,0,0,0,0,0,0,"29,934,791.23"
900,245,BAD DEBTS EXPENSE - OPEX,0,-518.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-518.47
900,255,3RD PARTY ENGINEERING,0,"32,527.40",0,0,0,0,0,0,0,0,529.43,0,0,0,0,0,0,0,0,0,"33,056.83"
900,270,ENVIRONMENTAL COSTS,0,"373,414.99",0,0,0,0,0,0,0,0,"629,596.62",0,0,0,0,0,0,0,0,0,"1,003,011.61"
900,275,AUDIT FEES,0,"214,377.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"214,377.44"
900,280,EQUALIZATION,0,"427,676.64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"427,676.64"
900,282,CAPACITY USAGE FEES,0,"96,020.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96,020.47"
900,285,EQUIPMENT RENTALS (NON-WELL SERVICING),0,"5,026,351.42",0,0,0,0,0,0,0,0,"6,676,563.27",0,0,0,0,0,0,0,0,0,"11,702,914.69"
900,290,EQUIPMENT R & M,0,"2,256,038.34",0,0,0,0,0,0,0,0,"1,301,884.54",0,0,0,0,0,0,0,0,0,"3,557,922.88"
900,295,FIELD OFFICE RENT,0,"1,457,828.36",0,0,0,0,0,0,0,0,"287,120.10",0,0,0,0,0,0,0,0,0,"1,744,948.46"
900,325,FLUID ANALYSIS & PRESSURE SURVEY,0,"818,227.35",0,0,0,0,0,0,0,0,"114,619.22",0,0,0,0,0,0,0,0,0,"932,846.57"
900,350,GLYCOL,0,"423,343.21",0,0,0,0,0,0,0,0,"226,891.91",0,0,0,0,0,0,0,0,0,"650,235.12"
900,355,HAULING,0,"428,312.97",0,0,0,0,0,0,0,0,"397,306.07",0,0,0,0,0,0,0,0,0,"825,619.04"
900,370,HOT OILING,0,"249,656.06",0,0,0,0,0,0,0,0,"122,394.30",0,0,0,0,0,0,0,0,0,"372,050.36"
900,375,INSPECTION SERVICES,0,"1,301,205.56",0,0,0,0,0,0,0,0,"346,172.11",0,0,0,0,0,0,0,0,0,"1,647,377.67"
900,400,INSURANCE,0,"1,408,251.08",0,0,0,0,0,0,0,0,"41,920.65",0,0,0,0,0,0,0,0,0,"1,450,171.73"
900,431,"ESTMA - LICENSE, PERMITS & FEES",0,"696,441.42",0,0,0,0,0,0,0,0,893.13,0,0,0,0,0,0,0,0,0,"697,334.55"
900,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,0,"252,975.25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"252,975.25"
900,455,LUBRICANTS,0,"1,862,416.74",0,0,0,0,0,0,0,0,"705,523.33",0,0,0,0,0,0,0,0,0,"2,567,940.07"
900,465,METHANOL,0,"1,109,054.55",0,0,0,0,0,0,0,0,"232,222.64",0,0,0,0,0,0,0,0,0,"1,341,277.19"
900,470,MINOR EQUIPMENT & SUPPLIES,0,"876,363.52",0,0,0,0,0,0,0,0,"438,687.48",0,0,0,0,0,0,0,0,0,"1,315,051.00"
900,475,NON-AFE'D WORKOVER EXPENSES,0,"88,105.04",0,0,0,0,0,0,0,0,"39,356.19",0,0,0,0,0,0,0,0,0,"127,461.23"
900,480,MISCELLANEOUS  NON-OP,0,"165,687.88",0,0,0,0,0,0,0,0,"-73,064.41",0,0,0,0,0,0,0,0,0,"92,623.47"
900,485,FIELD OFFICE EXPENSE,0,"941,747.87",0,0,0,0,0,0,0,0,"170,476.41",0,0,0,0,0,0,0,0,0,"1,112,224.28"
900,486,FIELD OFFICE ADVERTISING AND PROMOTION,0,"41,762.09",0,0,0,0,0,0,0,0,"8,310.14",0,0,0,0,0,0,0,0,0,"50,072.23"
900,487,FIELD OFFICE STATIONARY,0,"37,677.19",0,0,0,0,0,0,0,0,"16,745.56",0,0,0,0,0,0,0,0,0,"54,422.75"
900,488,FIELD OFFICE MEALS AND MEETINGS,0,"125,265.65",0,0,0,0,0,0,0,0,"31,574.47",0,0,0,0,0,0,0,0,0,"156,840.12"
900,489,FIELD OFFICE EQUIPMENT LEASES,0,"103,957.40",0,0,0,0,0,0,0,0,"24,220.65",0,0,0,0,0,0,0,0,0,"128,178.05"
900,490,FIELD SOCIAL EVENTS,0,"64,585.63",0,0,0,0,0,0,0,0,"21,781.41",0,0,0,0,0,0,0,0,0,"86,367.04"
900,491,FIELD HEALTH & WELLNESS PROGRAM,0,"10,815.38",0,0,0,0,0,0,0,0,"8,999.61",0,0,0,0,0,0,0,0,0,"19,814.99"
900,499,CONTRACT OPERATOR FEE,0,"-1,189,797.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,189,797.15"
900,500,OPERATORS ADMINISTRATION FEES,0,"43,132.23",0,0,0,0,0,0,0,0,"37,847.33",0,0,0,0,0,0,0,0,0,"80,979.56"
900,501,CONTRACT OPERATOR INVOICE HANDLING FEE,0,"74,887.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"74,887.75"
900,504,OPERATORS OVERHEAD - VARIABLE,0,"3,304,459.86",0,0,0,0,0,0,0,0,964.66,0,0,0,0,0,0,0,0,0,"3,305,424.52"
